文章類別,文章標題,文章內容,文章來源,日期,文章網址,文字雲,關係圖,文章摘要,統一文章類別,id,category,resource_id,resource
八卦 ( Gossiping ),Re: [問卦] 高端 、雞蛋、綠能 有圖利嗎,"讓我們一起回憶高端這幾年幹了多少蠢事很多人說高端沒圖利拿這篇給他打臉看完你就會覺得幹你娘憑什麼民進黨沒事柯文哲卻有事1。2021/6/18立法院發生的事情嚴重度堪比黑箱服貿吧 擋高端公開範例新聞（圖片來源）： 陳時中坦言：很難證明確效 追問「不知保護力能打嗎？」高端的回應是，都沒打，那不是更沒保護力！ 署長:""搞不好是更好的產品 王鴻薇酸：唯一買家就是蔡政府　莊人祥：不得而知 獲利1.6萬元遭起訴 不容矮化國格2021/7/12　陳時中酸回：又不是好市多拍賣陳時中：我敢說現在就是買不到政府卡郭董捐疫苗？ 蘇貞昌：他手上沒有疫苗啊鴻海擬買500萬劑BNT 李秉穎爆：聽說快過期了莊人祥：「復必泰」是BNT疫苗的中文名、是德國製造 這是德國產製。至於購買方式，他一度說 :「可以從德國進口或是從上海復星的代理」。不過，一旁的行政院發言人羅秉成立刻補充說，如果直接向中國購買疫苗，會有安全性、有效性、合法性的高度風險存在陳時中說的話後來也被事實查核中心認證假消息「陳時中：我們沒有擋BNT……當時有一部份是深圳分裝。」是錯誤 (今天)18:30 請大家一起上街挺阿伯館長影片",PTT,2024-09-08,https://www.pttbrain.com/ptt/article/M.1725747918.A.CB2,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/7bf74f92-66c6-4e6c-aac9-aae08f2910e1,https://d1pxdrw6gckt4w.cloudfront.net/network/2a7c03e5-0072-482e-970e-2289578e5421,文章回顧了高端疫苗在過去幾年的爭議事件，批評其在疫苗效力和透明度方面的表現。文章中提及2021年6月18日立法院阻擋高端公開的範例事件，並引用陳時中等官員對疫苗效力的質疑和不確定性。文章還指出，蔡政府是唯一購買高端疫苗的客戶，並提到政府與鴻海購買BNT疫苗的爭議。作者質疑民進黨的行為，並認為高端的種種作為使其獲利1.6萬元遭起訴，矮化國格。文章結尾呼籲大家挺阿伯並觀看館長影片。,八卦,2,八卦,1,PTT
八卦 ( Gossiping ),[問卦] 當年媽媽嘴老闆有多慘?,剛剛看到媽媽嘴老闆上台說他只因為被說是殺人犯完全沒證據就被羈押請問羈押這個玩法到底能有多黑?--,PTT,2024-09-08,https://www.pttbrain.com/ptt/article/M.1725797009.A.CFF,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/4edc45d8-afee-455c-b894-d9c4508b736f,https://d1pxdrw6gckt4w.cloudfront.net/network/6cd867e3-d8f4-44c7-a2ed-0452da32e80d,媽媽嘴老闆最近在公開場合表示，當年他因被無證據指控為殺人犯而遭到羈押，經歷了非常慘痛的過程。他質疑羈押制度的合理性，認為這種沒有證據就能羈押人的做法非常黑暗，並引發了大眾對司法系統公平性的討論。這一事件讓人們重新審視司法程序中的羈押問題，並對當時案件的真相產生了更多疑問。,八卦,2,八卦,1,PTT
八卦 ( Gossiping ),[新聞] 快訊／神秘嘉賓是誰？陳智菡這樣說「不分,NOWnews 今日新聞快訊／神秘嘉賓是誰？陳智菡這樣說「不分黨派、曾被政治迫害」記者林詠青／台北報導,PTT,2024-09-08,https://www.pttbrain.com/ptt/article/M.1725788390.A.D74,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/beed3dc1-f37f-4289-a772-6b1b3394e3c5,https://d1pxdrw6gckt4w.cloudfront.net/network/613d3886-ea01-472b-a5af-ab70672e2017,陳智菡今日表示，將邀請一位神秘嘉賓出席活動，這位嘉賓不分黨派，曾經遭受過政治迫害。這一消息引起了各界的猜測與關注，大家紛紛猜測這位神秘嘉賓的身份。陳智菡強調，這次邀請的目的是希望能夠跨越政治立場，促進社會的和諧與團結。事件的發展引起了媒體和公眾的廣泛討論，對即將揭曉的神秘嘉賓充滿期待。,八卦,2,八卦,1,PTT
八卦 ( Gossiping ),[問卦] 感覺小草集會現場女生很多欸,今天晚上本肥看小草集會直播感覺現場女生比例很高欸和主持人互動的人群的聲音感覺大部分都是女生小草真的女生更多嗎有掛咪?--,PTT,2024-09-08,https://www.pttbrain.com/ptt/article/M.1725794736.A.E2A,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/1801f9b4-0d1f-486c-a676-8aadb2ad70dd,https://d1pxdrw6gckt4w.cloudfront.net/network/96821469-8e39-4d64-b1b0-fdca75542234,今天晚上的小草集會直播中，感覺現場的女生比例非常高。與主持人互動的觀眾聲音大部分都是女生，讓人懷疑小草的粉絲群體是否以女性為主。這樣的情況是否有其他人也注意到了？這引發了大家的討論和好奇。,八卦,2,八卦,1,PTT
股票 ( Stock ),Re: [標的] AMD.US 教主投降,"※ 引述《methodical (井然有序的)》之銘言：: ※ 引述《a000000000 (比古A十郎)》之銘言：: : 就今天聽到的消息: : 簡單講: : 蘇媽要挑戰老黃  今明兩年都book能惹: : 好比武侯北伐  聲勢浩大: : 可惜如今街亭已失  改天再來惹: : 我本來的規劃: : 今年蘇媽上300  我捏覽卒業: : 現在300沒機會惹  250很拚  就算有也是吹過頭馬上被抓包: : 單壓拚200沒意義: : 為今之計: : 想要短期翻倍北伐中原興復漢室已經不可能惹: : 留一點點蘇媽當紀念就好: : 大家如果想碰AI股的: : 幻想單壓翻倍大概  沒機會惹: : 反正股價來來去去都是pe*eps: : eps大致處於可預期狀態: : 那94跟降息題材吹pe: : 沒惹: : 扣掉蘇媽: 想問當初教主推薦的這幾隻還有救嗎?: : 老黃:QQ: 財報開完華西街不買帳, 殺: : B康:狗臉兩家客製ai: 財報開完營收不如預期, 繼續殺: : M軟:CSP巨頭中唯一戰略主動權   不過戰略主動不代表會打贏: 最近股價也快跌回年線: : GG:輪班救台灣: 唯一勉強還可以繼續撐的一支: : 美光:HBM: 慘到不行: : 老梁:超高beta  超捏覽: 被空頭機構盯上又遲交10-K年報, 已經殺到見底: 一堆律師事務所正打算對其指控詐欺展開集體訴訟: : 我大概這幾家分散配置: : 反正我總經的東西一年半前就講過惹: : 接下來就跟降息題材: : 玩到AI沒得玩為止: 該不會才過100多天就已經沒得玩了吧:覺得這樣就沒得玩那就太天真惹一看就覺得不知道哪來的搞笑咖在543先講mu跟smci我之前就出掉惹之前很多地方推文應該有講smci-> dell好像六月財報就確定硬體廠沒戲進入削價競爭mu-> hbm進程不如市場預期  走人  畢竟分散惹也沒虧很多現在基本上94看黃BG三家公司命運是類似der簡單週期問題目前多數AI類股的財報股價循環方式都是數季連漲->一季漲一季跌->數季連跌smci大概走到這末期惹黃B則是才剛進入第一次跌要看到數季連漲就進入數季連跌機率很低所以黃B高機率下季=漲總經問題降息循環講這些543都沒用尼看的不會是一百天的漲跌如果尼看一百天前的價位黃BG三家放到現在差不多費半到現在是快-15%惹強弱很明顯所以總經局勢創造出的爆發波段黃BG就是大噴大噴超大噴AI獲利估值啥的問題沒意義看不懂局勢的人才在講這種東西當收手八阿祖不把獲利放在眼裡科技巨頭對AI的目的就不是獲利如果軍備競賽會煩惱$$而冷靜那尼會先看到華盛頓海軍條約現實是科技業慣例新市場新技術只有一條路不計代價搶奪戰略制高點這就可以理解為麻黃B兩家的重點在明年老黃比較單純B系列從晶片到資料中心建置  是超大範圍系統整合級的創新尼在H系列看不到啥人在談散熱所以我說這代可以類比哀鳳4逼康稍微複雜一咪咪逼康扣掉估狗這老客戶新客戶都是明年開始放量而且逼康的客戶必須跟老黃B的客戶競爭幾乎肯定4要尬廣跟上der尼衝我也衝  輸惹就沒惹簡單講尼把總經走勢跟黃BG爆發點合起來考慮那可能的劇情就沒有太多種因為營收爆發點在明年某時股價爆發點只會提早最快發動的行情走法就會類似去年從九月底十月一路噴到三月當然有可能會晚幾葛月發動不管怎樣總是要發動der所以問題其實很簡單開噴的時候尼上車沒--",PTT,2024-09-08,https://www.pttbrain.com/ptt/article/M.1725779526.A.E4F,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/60b7fde4-03f6-4c3f-81a8-0979637f02ab,https://d1pxdrw6gckt4w.cloudfront.net/network/2b2c6290-c8d8-4859-b116-c9b2d10736d5,蘇媽（AMD CEO蘇姿丰）挑戰老黃（NVIDIA CEO黃仁勳）的計劃在短期內難以實現，AI股的短期翻倍機會渺茫。老黃的NVIDIA和B康（Broadcom）近期財報不佳，股價下跌，AI技術競爭激烈。美光（Micron）和SMCI（Super Micro Computer）的情況也不理想，前者HBM進程不如預期，後者硬體廠進入削價競爭。科技巨頭對AI的目標是搶奪戰略制高點，而非短期獲利。未來股價爆發點可能在明年某時，總經局勢和AI技術的發展將持續影響市場走勢。投資者需關注總經走勢和公司營收爆發點，適時調整投資策略。,財經,4,財經,1,PTT
八卦 ( Gossiping ),[新聞] 吳春城：柯文哲要當「台灣曼德拉」關多,1.媒體來源:ETtoday2.記者署名:記者袁茵／台北報導3.完整新聞標題:吳春城：柯文哲要當「台灣曼德拉」關多久都沒關係　做鬼也要把賴拉下台 今天在這裏不是單純挺柯、不挺柯的問題，而是到底想要留給台灣一個什麼樣的社會？民進黨執政進入9年，「你們的日子有更好嗎？政府有更清廉嗎？司法有更公正嗎 ? 社會有更安定嗎？你認為（總統）賴清德辦『阿北』是為了肅貪？是為了清廉嗎？」吳春城提及，如果是這樣，賴清德應該先辦民進黨，堆積如山、罄竹難書的弊案，超思、光電、高端是不是也該拿出來辦一辦？民進黨真正的目的就是要割小草，「你們會被割嗎？今天晚上在這裡，就是最好的明證對不對！阿北為什麼非關不可？民眾黨為什麼非毀不行？」是因為民進黨早期的改革品牌都沒了，都跑到民眾黨了。吳春城提到2個離譜事情，第一，民進黨中央為北檢做懶人包，直接指揮辦案，資深媒體人吳典蓉也看不下去，寫專欄稱「賴總統，您知道這在民主國家是醜聞嗎？」試問執政的民進黨直接出聲指揮檢調，「黨都下指令了，司法官能不受命嗎？當國家領導人和執政黨對司法獨立無知到這種地步，台灣民主法治還有希望嗎？」吳春城說，向來不支持柯文哲的陳文茜也發聲說「疲勞審訊柯文哲，是戒嚴時期的虐待，民主時代還可以容忍嗎？」戒嚴時期被對待的黨外人士，在執政後竟一樣對待反對黨，「我們的民主進步了嗎？」吳春城也指出，第二件離譜的是，柯第一次羈押庭承審法官是朱家毅，對方是嚴謹、敢辦，裁定羈押機率非常高的法官，第一次開聲押庭時做出「無保請回」，表示檢調根本沒有證據；但到第二審時換了「綠色法官」之稱的呂政燁，該法官曾遭監察院彈劾，認為對方曾在法院審查違反訴訟審理、偏頗立場、侵害被告，是一個有爭議性法官。吳春城稱，第二次羈押庭的裁定書，北院表示偵查是一個浮動狀態，隨證據及資料獲得逐漸形成犯罪輪廓，「這樣一個沒有證據的，就判羈押禁見，太離譜了對不對！你說離不離譜？」「到這裡 ，大家看懂了嗎？這是司法審判，還是政治迫害？」吳春城強調，這是政治迫害，柯文哲非常清楚，台灣正在走向極權政治，「『阿北（柯文哲）』曾說要做『台灣的曼德拉』，準備長期抗戰、關多久都沒關係，『阿北』做鬼也要把你拉下台！」 (或短網址)不可用YAHOO、LINE、MSN等轉載媒體:,PTT,2024-09-08,https://www.pttbrain.com/ptt/article/M.1725800660.A.8CB,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/8a94e495-8ebb-4d3e-a36e-f3eb86f9643d,https://d1pxdrw6gckt4w.cloudfront.net/network/43f5337e-36c9-48a8-9367-44755542d3c8,吳春城在今日發表講話，強烈批評民進黨政府的執政成績和司法公正性，表示民進黨治理下的台灣社會沒有進步，並質疑賴清德辦理柯文哲案件的真正動機。他認為民進黨的目的是政治迫害，指出民進黨直接指揮北檢辦案，並指稱第一次審理柯文哲案件的法官無保請回但第二次審理卻換成有爭議性的“綠色法官”呂政燁，最終裁定羈押禁見。吳春城質疑這種行為是司法審判還是政治迫害，並強調柯文哲準備長期抗戰，即使做鬼也要把賴清德拉下台。這番言論顯示出對民進黨的極大不滿和對柯文哲的支持。,八卦,2,八卦,1,PTT
八卦 ( Gossiping ),[新聞] 陳昭姿稱柯文哲是示現菩薩　「用他的肉,陳昭姿稱柯文哲是示現菩薩　「用他的肉體讓我們看見真相」Nownews 記者林詠青／台北報導-2024-09-08 20:06:10民眾黨主席柯文哲涉京華城弊案遭收押禁見，今晚小草在立院旁濟南路集會，用行動支持阿北。民眾黨立委陳昭姿站台致詞時表示，她是佛教徒，這幾天想通了一件事，就是「柯P是示現菩薩，用他的肉體、用他受到的折磨要讓我們看清楚真相。」也就是司法如何操弄政治、對付政敵。陳昭姿在台上表示，柯文哲是她在台大醫院的老同事、老朋友，這幾天自己都在想，柯文哲到底待在什麼樣的鬼地方？陳昭姿說自己是佛教徒，她想了幾天想通了，原來柯文哲就是「示現菩薩」，讓大家得以看清真相。陳昭姿更帶領現場群眾不斷高喊「柯P回來」！「柯P回來」！現場小草都感動得紅了眼眶，熱情回應。,PTT,2024-09-08,https://www.pttbrain.com/ptt/article/M.1725798368.A.2CE,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/948e30ce-913e-4ebc-9774-a124a0af5e1f,https://d1pxdrw6gckt4w.cloudfront.net/network/178aebc2-99bf-4677-9153-7d63fedc1e77,民眾黨主席柯文哲因涉京華城弊案被收押禁見，支持者在台北濟南路集會表達支持。民眾黨立委陳昭姿在現場致詞，她表示自己是佛教徒，認為柯文哲是「示現菩薩」，用其肉體和所受的折磨讓大家看清司法如何被政治操弄。陳昭姿強調柯文哲是她在台大醫院的老同事、老朋友，並帶領現場群眾高喊「柯P回來」，讓現場支持者感動不已，氣氛十分熱烈。,八卦,2,八卦,1,PTT
八卦 ( Gossiping ),[新聞] 中國說你有罪就有罪！美國務院示警美企在,中國說你有罪就有罪！美國務院示警美企在香港面臨風險 Kong Business Advisory）的文件，對2021年7月發布的同名文件進行更新。商務警示提及的許多風險，源自於《香港國安法》以及根據《香港基本法》第23條而訂立的《維護國家安全條例》（《基本法》第23條）的實施。這些法律被認為進一步削弱香港的基本自由和人權保護。美國國務院公佈的商務警示稱，美企應意識到他們在中國面臨的風險，現在越來越多出現在香港。這兩項法律以及中國和香港當局的行動可能會對企業的員工、財務、法律合規性、聲譽和營運產生負面影響。為美企提供做出明智的業務決策和正確評估風險的資訊。《香港商務警示》也提及，美企在香經營需要面臨潛在的法律、監管、營運、財務和聲譽風險，包括加強審查、潛在的經濟處罰，以及因違反港版國安法或基本法第23條而採取的法律行動。除了美國發布新警示外，由於香港基本法第23條規定，若犯叛國與叛亂罪，最高可處終身監禁，並增訂「境外干預罪」，最重可處14年徒刑等，陸委會也曾呼籲港府應以保障自由與人權為重，並提醒國人注意赴港風險。--,PTT,2024-09-08,https://www.pttbrain.com/ptt/article/M.1725728004.A.472,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/14b3a480-ecb0-4a83-abea-f1ab27ac5202,https://d1pxdrw6gckt4w.cloudfront.net/network/638134d9-86ea-49d8-9fa0-c6ed57ecb76a,美國國務院更新了《香港商務警示》，指出美國企業在香港面臨的風險日益增加，主要源於《香港國安法》和《基本法》第23條所訂立的《維護國家安全條例》。這些法律被認為削弱了香港的基本自由和人權保護，對包括員工、財務、法律合規性、聲譽和營運在內的企業各方面產生負面影響。商務警示強調美企在香港經營需面臨法律、監管、營運、財務和聲譽風險，特別是可能的加強審查和經濟處罰。陸委會亦提醒國人注意赴港風險，呼籲港府應保障自由與人權。,八卦,2,八卦,1,PTT
八卦 ( Gossiping ),[新聞] 示警郭正亮「小心被抓去關」 吳子嘉評賴,1.媒體來源:中國時報網2.記者署名:焦捷3.完整新聞標題:示警郭正亮「小心被抓去關」 吳子嘉評賴：天下第一狠4.完整新聞內文:民眾黨主席柯文哲5日遭台北地院裁定羈押禁見，不少評論認為，這是總統賴清德在清算政敵；《美麗島電子報》吳子嘉認為，賴是「天下第一狠」、非常敢用司法來報仇，自己曾為此提醒近期反賴立場鮮明的前立委郭正亮，在批評賴時務必小心、別罵過頭，以免惹禍上身。吳子嘉5日在中天網路節目《新聞千里馬》研判，柯文哲被羈押後，民眾黨這個會期將選擇與國民黨合作，屆時民進黨在大法官人事案、國防預算等法案恐都會吞敗，雙方之間的仇恨也會越來越深。當民眾黨選擇與民進黨對抗到底後，吳子嘉認為，賴清德唯有把柯文哲「殺到底」這個選擇，如此一來，2028年總統大選就沒有民眾黨，賴也不會有對手，而能順利連任。因此，吳子嘉認為，此時對付柯文哲是個具有戰略性的決定。而在談到涉貪遭起訴的桃園市前市長、海基會前董事長鄭文燦時，吳子嘉指出，鄭得罪了不該得罪的賴清德，因為賴和過去幾任總統不同，非常敢用司法來報仇，可說是天下第一狠；吳並提到，正是因為賴的狠，自己最近時常提醒、勸告郭正亮，在批評賴時不要罵得太過頭，小心到時候也被抓去關，「亮哥小心點」。5.完整新聞連結 (或短網址)不可用YAHOO、LINE、MSN等轉載媒體: 價恐怖押人取供很會亮哥說他19歲就在為黨外發傳單了少年很猛   現在不知道猛不猛--怒潮澎湃　黨旗飛舞　這是革命的黃埔主義須貫徹　紀律莫放鬆　預備做奮鬥的先鋒打條血路　引導被壓迫民眾  攜著手　向前行　路不遠　莫要驚親愛精誠　繼續永守     發揚吾校精神　發揚 吾校精神--以前確實認為有可能。但是以目前綠色帳號對郭正亮仇恨程度來看  郭確實讓民進黨很美送而在八卦版看網路風向綠色帳號會幫幾人說話  選前的侯友宜 大選期間的朱立倫最近還有黃暐翰與最近的黃智賢妹妹會想幫這兩個媒體人維持原有人設但是綠帳號對郭正亮只有強烈唾棄和仇恨,PTT,2024-09-08,https://www.pttbrain.com/ptt/article/M.1725784171.A.1EA,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/e576cae6-6fb4-4864-acb3-ee9e7582be46,https://d1pxdrw6gckt4w.cloudfront.net/network/16d23b18-415d-42d6-8bb1-3a3c882edbc4,《美麗島電子報》的吳子嘉在中天網路節目《新聞千里馬》中表示，民眾黨主席柯文哲被台北地院裁定羈押禁見，許多人認為這是總統賴清德在清算政敵的舉動。吳子嘉形容賴清德為「天下第一狠」，非常敢用司法手段報仇，並提醒前立委郭正亮在批評賴清德時要小心，以免遭到報復。吳子嘉預測，民眾黨將在本會期與國民黨合作，這將導致民進黨在大法官人事案和國防預算等法案上失利，雙方仇恨加深。他認為，賴清德必須「殺到底」柯文哲，才能在2028年總統大選中沒有對手，順利連任。吳子嘉還指出，桃園市前市長鄭文燦因得罪賴清德而遭到報復，進一步證明賴的狠勁。他再次提醒郭正亮小心，避免因過度批評而招致牢獄之災。,八卦,2,八卦,1,PTT
八卦 ( Gossiping ),[新聞] 高雄怕到了！「容積率1142％」急轉彎,1.媒體來源:ETtoday2.記者署名:邱晟軒3.完整新聞標題:高雄怕到了！「容積率1142％」急轉彎　郭正亮：為何這不是圖利4.完整新聞內文:高雄國賓飯店危老重建案容積率達到1142%，高雄市府先前聲稱一切合法，但在民眾黨主席柯文哲因京華城案遭羈押後，市府態度大轉彎，宣布重新評估該案，並將找第三方鑑定。前立委郭正亮對此表示，高雄市長陳其邁突然改口，是因為「怕到了」。他更質疑，為何這樣的變化不算圖利？「陳其邁今天怕到了！宣布高雄國賓重新評估」郭正亮近日在政論節目《盧秀芳辣晚報》上針對此案表示，高雄國賓飯店是運氣好，因為尚需經過環評程序，尚未真正進入執行階段，但容積率已經通過。他質疑，為什麼高雄國賓容積率能夠達到1142％？郭正亮進一步指出，2020年經鑑定時，高雄國賓飯店的危險係數只有30％，未達法定標準的45%。然而，在短短不到兩年內，2022年的結構安全評估報告卻顯示R值從不到30飆升至65.71，進而通過危老建築的門檻。他質疑這樣的變化，「為什麼不是圖利？」對於陳其邁解釋，高雄國賓飯店前後兩次鑑定報告的「」，因此市府決定委託第三方進行重新鑑定，再根據結果進行評估。羅智強也在臉書發文表示質疑，根據《建築物公共安全檢查簽證及申報辦法》，高雄國賓應每兩年進行一次耐震能力評估申報，如果過去都符合安全標準，為何短短兩年內突然變成危老建築？高雄市政府快速核准危老重建獎勵的背後是否存在不透明的操作？羅智強批評，若不是因為京華城案引發外界對高雄國賓案的質疑，陳其邁是否還會改口，要求重新鑑定？他指出，台灣現有30年以上老屋約有500萬戶，許多老舊住宅的都更計畫難以推動，許多民宅甚至連一坪換一坪都換不到，而高雄國賓卻能輕易獲得高額的容積獎勵，讓那些渴望都更的民眾心中難以平衡。最後，羅智強也提出質疑，北檢大規模調查京華城案，然而對於高雄國賓案的疑雲，高雄地檢署卻毫無動靜，甚至連形式上的調查都不願進行，讓人懷疑，是否「暖男」成為了司法不可觸碰的禁區？針對外界疑慮，高雄市政府工務局表示，國賓經內政部認可專業機構評估及審查，並依全國一致危老標準給予容積，但有鑒於本案涉及公共安全，工務局決定另委託內政部認可的第三方機構，對此案重新進行評估。拆除新建案」的環境影響說明書進行審查。會議中，除了依法讓民眾登記旁聽、發言外，還通過線上直播的方式公開整個審議過程，確保程序公開透明。歷經1個半小時討論，環評委員決議環評未通過。會中委員指出，國賓新建案因鄰近愛河，應加強地下水觀測自動化及模式模擬，另因地質具不連續性，也須充實地質報告及鄰房安全措施；再者，因開發量體大，應加強交通衝擊、停車及車輛出入口規劃。開發單位需依委員意見補充修正後，再送大會審議。● 未經判決確定，應視為無罪5.完整新聞連結 (或短網址)不可用YAHOO、LINE、MSN等轉載媒體:,PTT,2024-09-08,https://www.pttbrain.com/ptt/article/M.1725768957.A.C86,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/cad56b05-3a07-4040-86b9-a42d9c429b2f,https://d1pxdrw6gckt4w.cloudfront.net/network/640cac3c-c21c-4bd4-8ff9-4235830d5b6c,高雄國賓飯店危老重建案的容積率高達1142%，引發廣泛質疑。市府先前聲稱一切合法，但在柯文哲因京華城案遭羈押後，態度轉變，宣布重新評估並委託第三方鑑定。前立委郭正亮質疑為何容積率能達如此高，並指出此前的鑑定結果在短時間內出現巨大變化，懷疑是否存在圖利行為。羅智強在臉書批評市府快速核准是否存在不透明操作，並質疑高雄地檢署對此案的消極態度。市府表示將重新評估以確保公共安全，並進行環評審查，強調程序公開透明。,八卦,2,八卦,1,PTT
棒球 ( Baseball ),[新聞] 極端氣候賴總統籲不要下午打棒球,極端氣候 賴總統籲不要下午打棒球氣候變遷會議紀錄 童子賢主張核二、核三延役04:10 2024/09/08 中國時報 林良齊,PTT,2024-09-08,https://www.pttbrain.com/ptt/article/M.1725768277.A.A0B,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/fb197c0c-49f7-476a-a30e-ffb8ec77575e,https://d1pxdrw6gckt4w.cloudfront.net/network/f54f2c39-bce7-4ddb-a615-eba676934993,賴清德總統在氣候變遷會議中呼籲民眾在極端氣候下避免在下午進行棒球活動，以防高溫對健康的影響。同時，會議上童子賢提出了延長核二、核三電廠運行年限的建議。這些討論反映了氣候變遷對日常生活和能源政策的雙重影響，並強調了應對極端氣候的必要性。,運動,8,運動,1,PTT
政黑 ( HatePolitics ),[黑特] 年輕人為什麼會支持柯?,如提柯屁那一輩不就是年輕人眼中最討厭的老害那一輩嗎?台灣財富累積最多的世代然後幹你娘有錢就屯房屯地把房價炒上天要不是被爆料出來1.2億豪宅鐵定給他屯下去的4300萬商辦也是經典力作年輕人最痛恨的炒房世代，然後收割年輕人選票那些年輕人腦袋是有洞嗎，還是M屬性?--,PTT,2024-09-08,https://www.pttbrain.com/ptt/article/M.1725772164.A.E11,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/e71b5a9e-224c-4865-9adb-c64fb3e03224,https://d1pxdrw6gckt4w.cloudfront.net/network/9ffa5043-d2e5-4ec3-a27a-e10e718b076b,年輕人為什麼會支持柯文哲成為討論焦點。文章指出，柯文哲這一代是台灣財富累積最多的一代，然而，他們也被認為是炒高房價的主要推動者，深受年輕人痛恨。特別是柯文哲被爆出擁有1.2億豪宅和4300萬商辦，這更加加深了這一代人屯房屯地的形象。儘管如此，柯文哲依然能夠吸引年輕選票，這讓人不禁懷疑這些年輕人是否有特殊的理由或情感因素支持他，甚至有人猜測他們是否有自虐傾向。,政治,6,政治,1,PTT
八卦 ( Gossiping ),[新聞] 「北檢想替民進黨毀掉柯文哲？」陳文茜觀,備註請放最後面 違者新聞文章刪除1.媒體來源:風傳媒2.記者署名:許詠晴3.完整新聞標題:「北檢想替民進黨毀掉柯文哲？」陳文茜觀察檢方辦案「沒常識」：還以為在戒嚴時期4.完整新聞內文:民眾黨主席柯文哲捲入京華城容積獎勵爭議，檢方對北院的無保請回裁定提出抗告後，高院今（4）日撤銷原裁定，發回北院更裁。對此，媒體人陳文茜於節目《文茜的世界周報》中分析，柯市府在京華城案中顯然有問題，但北檢證據都沒搜索齊全，就急著抓柯文哲，「檢方為何變的這麼沒常識？」，此案要重點觀察檢方是否符合司法正義，還是要陳文茜認為，京華城案不符都更條件，其中絕對有違法，但重點在應該歸咎於誰，更指出看待此案必須要有「兩隻眼睛」，從兩個觀點來思考。柯文哲為當紅政治人物，當他被逮補時有很多人會挺他，也會有很多人仇恨他，同時對此，陳文茜指出，首先「第一隻眼睛」要先觀察此案是否符合司法正義，包括證據的多寡、辦案進度及過程是否符合程序，更要看北檢的目的，是否只想要羈押或毀掉柯文哲，甚至讓民眾黨垮台，破壞在野黨聯盟，使民進黨在立法院沒有阻力，2028年也能順利連任。而「第二隻眼睛」，陳文茜認為「京華城案就是非法的」，柯市府顯然有問題，而柯文哲作為前台北市長具有政治責任。但她也說，政治責任與法律責任屬於不同層次，法律責任是「一分證據說一分話」，目前為止卻未見北檢提出完整的公文證據，讓她不禁懷疑檢調搜索台北市政府，是否真的有取得所有公文，還是只為了急著要抓柯文哲。陳文茜直言，檢方應該要從基層開始偵辦此案，「為何變得這麼沒常識？」她認為，檢方應該從3日約談的北市府都委會執秘邵琇珮開始查起，由下而上慢慢搜集證據，就算要真的抓柯文哲，也應該先鞏固好社會腳步，否則根本不該直接鎖定柯文哲。陳文茜也提到，柯文哲在30日被檢方約談，偵訊10小時後，31日凌晨因拒絕夜間偵訊，遭北檢當庭逮捕，這令她感到非常驚訝。她指出，因為柯文哲提出拒絕夜間偵訊是合乎司法程序的，否則將構成疲勞審訊，卻因此被逮捕，「還以為這種事在戒嚴時期才會發生」。5.完整新聞連結 (或短網址)不可用YAHOO、LINE、MSN等轉載媒體:,PTT,2024-09-08,https://www.pttbrain.com/ptt/article/M.1725769405.A.B39,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/6d2c3010-10a3-4448-9cb7-c503e5a58243,https://d1pxdrw6gckt4w.cloudfront.net/network/1c341119-dead-4a99-beaf-43e2043c76dd,媒體人陳文茜在節目《文茜的世界周報》中針對民眾黨主席柯文哲捲入京華城容積獎勵爭議案提出看法，她認為檢方在證據不齊全的情況下急於抓捕柯文哲，缺乏常識。陳文茜強調要從兩個觀點看待此案，首先是司法正義，包含證據的多寡、辦案進度及程序是否符合規範，質疑北檢是否意圖羈押或打擊柯文哲及民眾黨，以達到政治目的；其次是法律層面，認為京華城案違法，但法律責任需具備充分證據。她批評檢方應由基層開始偵辦，而非急於鎖定柯文哲，並對柯文哲因拒絕夜間偵訊遭逮捕感到驚訝，認為這種情況彷彿發生在戒嚴時期。,八卦,2,八卦,1,PTT
